PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PR5809,E7F5-0AD1,2022-03-05,3,5,4,2,2,5,5,5
PR581,6176-3BEE,2015-03-28,5,5,4,3,1,3,3,3
PR5810,ABC2-0036,2022-03-05,3,3,5,3,0,3,4,3
PR5811,7EE7-2C43,2022-03-06,3,4,5,2,0,5,4,3
PR5812,D954-6402,2022-03-06,5,3,4,1,0,5,5,4
PR5813,E3B6-49F8,2022-03-06,3,2,5,3,1,5,5,4
PR5814,5F5B-83B1,2022-03-06,5,5,5,1,1,2,5,4
PR5815,54D0-5A71,2022-03-06,3,3,2,3,1,4,3,2
PR5816,D86B-2E5E,2022-03-07,3,4,4,1,1,5,3,3
PR5817,4B6E-3C21,2022-03-08,4,5,5,2,0,3,5,5
PR5818,40A9-8EB0,2022-03-08,5,3,4,1,1,4,3,2
PR5819,0C23-26DD,2022-03-08,3,2,5,2,0,2,3,2
PR582,47A0-559B,2015-03-28,5,4,3,1,1,2,5,5
PR5820,1BCC-100B,2022-03-08,5,4,5,2,0,5,3,3
PR5821,B005-602F,2022-03-09,5,3,5,1,1,5,4,3
PR5822,F72B-49FF,2022-03-09,5,3,4,3,0,2,4,4
PR5823,A161-29FC,2022-03-09,3,5,2,3,2,3,3,2
PR5824,1E20-2FFF,2022-03-09,3,5,5,1,2,2,5,4
PR5825,4A0E-9958,2022-03-10,4,5,5,2,1,3,5,5
PR5826,CFE3-312D,2022-03-10,3,2,2,1,3,3,5,4
PR5827,34FB-D8F3,2022-03-10,5,2,4,3,1,3,3,3
PR5828,5795-08D3,2022-03-11,4,2,3,3,1,4,5,4
PR5829,68FB-06A7,2022-03-12,5,3,2,2,0,5,3,3
PR583,9AAB-DCD0,2015-03-29,5,4,3,1,0,2,4,3
PR5830,56A5-271B,2022-03-12,5,4,2,2,2,2,4,3
PR5831,B3FE-D332,2022-03-12,5,2,4,3,1,5,3,2
PR5832,4F28-CFAF,2022-03-13,3,4,5,1,2,3,5,5
PR5833,7C80-94E0,2022-03-13,4,3,2,1,0,5,5,5
PR5834,8233-2483,2022-03-13,4,3,3,2,0,2,4,4
PR5835,5F4E-EE5A,2022-03-13,4,3,3,1,1,2,3,3
PR5836,3C31-30CB,2022-03-13,3,2,2,3,1,5,5,5
PR5837,A7BB-F5A7,2022-03-14,4,3,1,3,2,1,3,3
PR5838,D383-714B,2022-03-14,3,4,1,2,0,2,3,2
PR5839,4500-37EB,2022-03-15,2,4,3,2,0,4,4,3
PR584,00E4-3D60,2015-03-30,3,2,4,1,0,5,4,4
PR5840,528C-3E0D,2022-03-15,2,4,3,3,0,2,4,4
PR5841,D077-169C,2022-03-16,5,3,5,1,1,3,5,5
PR5842,B44E-8AEE,2022-03-16,4,5,2,1,1,5,3,2
PR5843,5381-86E4,2022-03-16,3,3,4,2,1,5,5,4
PR5844,9727-BC84,2022-03-17,5,3,4,2,1,4,5,5
PR5845,DA8E-9496,2022-03-17,3,2,4,3,0,3,3,3
PR5846,DEC5-9319,2022-03-17,4,3,4,3,0,2,3,3
PR5847,3F3F-E438,2022-03-17,5,5,2,2,2,4,3,2
PR5848,88B8-EB84,2022-03-18,5,5,2,1,0,3,5,4
PR5849,9C57-828C,2022-03-18,5,3,5,3,1,4,3,3
PR585,03C5-51AD,2015-03-31,5,3,2,1,0,4,3,3
PR5850,7961-A93B,2022-03-18,3,2,5,1,1,4,4,3
PR5851,284C-8CB0,2022-03-19,4,5,4,1,0,4,3,3
PR5852,59F5-F57D,2022-03-20,3,4,4,2,2,4,4,3
PR5853,25F5-0EAF,2022-03-20,4,5,2,2,1,3,3,3
PR5854,40CC-6231,2022-03-20,4,3,2,2,1,2,5,5
PR5855,8F38-A4DD,2022-03-20,3,4,3,3,1,5,4,4
PR5856,E1B4-9AA1,2022-03-21,3,5,5,1,1,2,5,4
PR5857,CCE7-36ED,2022-03-21,4,3,2,3,1,3,3,3
PR5858,E399-E4F6,2022-03-21,4,3,2,1,3,2,5,5
PR5859,3CD6-5587,2022-03-22,2,4,1,2,2,4,3,2
PR586,A807-DE5D,2015-03-31,5,3,3,3,1,2,4,3
PR5860,BAFA-86DF,2022-03-22,2,4,2,3,0,2,5,5
PR5861,C6D7-A568,2022-03-22,4,2,4,1,1,3,5,4
PR5862,4862-E40F,2022-03-22,3,4,2,1,1,3,4,3
PR5863,1368-8327,2022-03-22,4,5,2,3,0,2,4,3
PR5864,6957-5180,2022-03-22,5,5,2,3,1,5,4,3
PR5865,5160-53BD,2022-03-23,5,4,3,2,2,5,4,4
PR5866,81FF-8D6C,2022-03-23,5,3,3,2,3,4,4,3
PR5867,0846-2064,2022-03-23,3,4,4,1,0,3,3,2
PR5868,78C8-02B8,2022-03-23,4,4,4,3,2,4,5,4
PR5869,84E7-02D4,2022-03-24,5,3,4,2,0,5,5,5
PR587,DD04-BDF8,2015-03-31,4,3,4,3,2,4,5,5
PR5870,6010-A052,2022-03-24,4,3,5,1,1,5,3,2
PR5871,5634-9D10,2022-03-24,3,3,3,2,0,4,3,2
PR5872,E6F7-EF68,2022-03-24,3,5,3,1,0,2,3,3
PR5873,5F2E-A68B,2022-03-25,4,5,4,3,0,4,5,5
PR5874,E442-1FEE,2022-03-25,3,5,5,3,0,2,4,3
PR5875,4FAC-96CB,2022-03-25,5,4,5,1,2,2,3,2
PR5876,4FBA-4591,2022-03-25,3,5,4,2,0,5,5,5
PR5877,86C5-8987,2022-03-25,3,1,4,3,1,3,3,2
PR5878,6176-3BEE,2022-03-26,4,1,2,2,0,2,4,4
PR5879,47A0-559B,2022-03-26,1,4,3,2,2,3,3,3
PR588,8FD9-AA59,2015-04-01,4,4,2,3,0,2,5,4
PR5880,A954-6310,2022-03-26,3,5,2,1,3,2,5,4
PR5881,C525-8BB9,2022-03-26,5,4,3,1,0,3,5,4
PR5882,9671-222C,2022-03-26,4,5,5,1,0,5,4,4
PR5883,9AAB-DCD0,2022-03-27,4,5,5,1,0,5,5,4
PR5884,9412-7AA6,2022-03-27,4,3,4,1,1,2,3,3
PR5885,184D-06FF,2022-03-27,3,3,2,2,1,3,3,3
PR5886,B0C2-0E3D,2022-03-27,1,2,1,1,0,4,5,4
PR5887,00E4-3D60,2022-03-28,1,2,2,3,0,2,4,4
PR5888,DD1E-583D,2022-03-28,1,2,2,2,1,2,5,4
PR5889,7B30-BAC8,2022-03-28,4,5,2,1,3,4,3,3
PR589,1A6D-AF5D,2015-04-02,5,3,2,1,0,2,5,5
PR5890,03C5-51AD,2022-03-29,5,4,4,3,1,4,3,2
PR5891,8BCA-723F,2022-03-29,4,4,5,3,0,5,5,5
PR5892,BFAF-1ED1,2022-03-29,3,4,5,1,0,2,4,4
PR5893,8FD9-AA59,2022-03-30,3,3,4,2,3,3,3,2
PR5894,86E2-73D1,2022-03-30,3,5,4,1,1,4,4,3
PR5895,C520-6F2B,2022-03-30,3,4,4,1,0,2,4,3
PR5896,A53B-DF3C,2022-03-30,5,5,2,3,0,5,3,2
PR5897,D933-AAC4,2022-03-30,4,5,4,1,2,3,4,3
PR5898,46C8-1E24,2022-03-30,4,3,4,1,2,2,4,3
PR5899,A105-470B,2022-03-31,5,2,3,2,3,4,4,3
PR59,C016-FA12,2013-02-26,4,4,3,2,1,2,5,4
PR590,E071-137E,2015-04-02,4,2,2,1,0,4,3,2
PR5900,0210-E0D8,2022-04-01,3,3,3,3,3,5,3,3
PR5901,07B2-D67A,2022-04-01,4,4,3,2,1,4,5,4
PR5902,819A-2C9C,2022-04-01,4,4,5,2,1,2,4,4
PR5903,2D85-ABDD,2022-04-01,5,2,3,1,2,4,4,4
PR5904,B6EC-313E,2022-04-02,5,3,5,1,0,2,5,4
PR5905,05F0-6F7B,2022-04-02,5,3,2,1,0,4,5,5
PR5906,1424-0B0C,2022-04-02,4,5,4,1,1,2,3,3
PR5907,D4DF-162F,2022-04-02,5,3,4,3,1,5,3,3
PR5908,6653-BD41,2022-04-03,4,4,3,2,0,4,4,3
PR5909,B49A-7D79,2022-04-03,5,3,2,1,1,2,3,3
PR591,0210-E0D8,2015-04-03,4,4,4,2,1,2,3,2
PR5910,20CA-404E,2022-04-03,3,4,3,3,1,2,5,5
PR5911,0D8F-C0F3,2022-04-04,4,2,4,1,0,2,3,3
PR5912,1799-5B3F,2022-04-04,3,3,4,1,1,4,3,2
PR5913,3B11-DF28,2022-04-04,4,1,1,2,1,3,5,4
PR5914,C95C-CE06,2022-04-04,3,1,4,2,0,4,5,5
PR5915,076F-8AA3,2022-04-05,1,4,3,3,0,4,4,4
PR5916,EDF2-2659,2022-04-05,3,4,5,3,3,4,3,2
PR5917,676C-C884,2022-04-05,3,5,4,2,1,2,4,3
PR5918,95D7-1CE9,2022-04-07,4,5,3,3,0,4,4,3
PR5919,2BD8-20A6,2022-04-07,3,2,3,1,1,3,3,3
PR592,07B2-D67A,2015-04-03,5,3,5,3,0,4,3,2
PR5920,B013-7D0C,2022-04-08,5,3,3,2,2,4,5,5
PR5921,531D-788E,2022-04-08,3,2,3,1,0,3,3,3
PR5922,8EA4-9179,2022-04-08,4,3,4,2,1,4,4,3
PR5923,61E2-6540,2022-04-08,4,2,2,1,2,3,3,2
PR5924,6B7D-82DB,2022-04-08,4,5,2,3,0,2,4,3
PR5925,AEDB-BB62,2022-04-09,4,2,2,2,1,4,5,5
PR5926,F430-0404,2022-04-09,3,4,3,1,1,5,4,4
PR5927,8733-BC3C,2022-04-09,4,3,4,1,1,5,3,2
PR5928,0BAF-7454,2022-04-09,4,3,3,3,2,2,3,2
PR5929,152E-8DB1,2022-04-10,3,2,3,3,0,1,3,3
PR593,B6EC-313E,2015-04-04,4,4,5,1,0,2,4,4
PR5930,1A7C-19DB,2022-04-10,3,2,3,2,1,3,5,4
PR5931,489B-14EC,2022-04-10,3,5,2,3,1,3,3,2
PR5932,D7F8-1775,2022-04-10,5,2,2,1,2,3,3,2
PR5933,9071-14B2,2022-04-10,4,5,5,1,0,2,5,4
PR5934,52CC-3E9E,2022-04-11,5,3,2,3,1,4,3,2
PR5935,A531-8159,2022-04-11,5,2,5,2,0,5,4,4
PR5936,21C8-00EC,2022-04-11,3,5,3,1,1,5,3,2
PR5937,8373-07C6,2022-04-11,3,3,2,2,1,5,3,3
PR5938,C5C2-985F,2022-04-12,5,3,2,2,0,2,5,4
PR5939,CDFB-6A08,2022-04-12,5,3,5,1,1,2,3,3
PR594,0D8F-C0F3,2015-04-06,4,4,5,3,1,5,5,4
PR5940,5C03-1009,2022-04-12,3,4,2,2,1,3,5,4
PR5941,EE91-1A9C,2022-04-13,5,4,2,2,3,5,4,4
PR5942,7CFC-C4DA,2022-04-13,3,4,5,1,0,3,4,3
PR5943,CF2F-8CA3,2022-04-13,4,5,2,3,1,5,5,4
PR5944,AC19-7EE7,2022-04-14,4,2,3,3,1,3,4,3
PR5945,4B7E-9DE5,2022-04-14,3,3,4,1,0,3,4,4
PR5946,7A98-768E,2022-04-15,5,2,4,1,1,3,5,5
PR5947,C3C0-349E,2022-04-15,5,3,4,1,1,4,5,4
PR5948,96F4-896C,2022-04-15,5,4,5,3,2,3,3,2
PR5949,B52E-BF41,2022-04-15,4,5,5,3,1,2,5,4
PR595,1799-5B3F,2015-04-06,5,4,4,3,1,3,3,2
PR5950,5D69-D350,2022-04-16,3,2,4,2,2,3,4,3
PR5951,4BE1-4A7B,2022-04-16,3,2,2,2,2,3,5,5
PR5952,10E9-4C86,2022-04-16,3,3,4,3,0,5,3,2
PR5953,6661-FA04,2022-04-16,3,2,5,2,1,5,3,3
PR5954,AB81-A3A0,2022-04-17,5,5,4,2,0,3,3,2
PR5955,9D01-8A02,2022-04-17,5,5,3,1,2,2,3,3
PR5956,6151-4A92,2022-04-17,4,4,3,1,0,3,5,4
PR5957,6BE1-09FB,2022-04-17,4,5,4,2,1,2,5,5
PR5958,EE7E-F5AC,2022-04-17,4,5,4,1,0,3,3,2
PR5959,FD3F-5255,2022-04-18,4,3,2,2,2,2,3,3
PR596,3B11-DF28,2015-04-06,5,2,3,1,2,2,5,5
PR5960,2D25-CAE8,2022-04-18,3,3,2,1,1,3,4,4
PR5961,1BEA-3835,2022-04-18,5,5,4,2,1,4,3,2
PR5962,C661-6A1C,2022-04-19,3,2,5,1,1,3,3,3
PR5963,C025-B8B6,2022-04-19,3,5,4,1,0,5,4,3
PR5964,5BDE-7102,2022-04-19,3,2,5,1,1,2,5,4
PR5965,9528-AA17,2022-04-20,5,5,3,3,3,5,4,3
PR5966,F9C6-39E2,2022-04-20,4,3,3,1,2,5,3,2
PR5967,4188-C61D,2022-04-21,5,5,3,3,2,3,3,3
PR5968,DFE3-6FA7,2022-04-21,4,3,4,3,0,2,4,4
PR5969,7335-4656,2022-04-21,3,4,5,1,0,5,4,3
PR597,076F-8AA3,2015-04-07,4,2,5,1,0,5,4,4
PR5970,ACF7-5B99,2022-04-21,4,2,2,2,1,5,3,2
PR5971,E503-C500,2022-04-21,5,3,5,2,1,2,4,4
PR5972,49B2-0364,2022-04-22,3,3,3,2,1,4,3,3
PR5973,920B-7B40,2022-04-22,4,2,2,3,1,3,4,4
PR5974,D754-4CDF,2022-04-22,5,2,3,1,0,3,3,2
PR5975,619D-D78F,2022-04-22,5,5,4,1,0,3,3,2
PR5976,51A4-EA6E,2022-04-23,4,2,2,2,0,2,4,4
PR5977,A4A4-F49C,2022-04-23,4,3,4,2,1,2,4,4
PR5978,23FC-93A5,2022-04-23,4,5,5,2,0,3,5,4
PR5979,924E-1035,2022-04-23,4,3,5,1,2,4,3,2
PR598,2FC6-7ED5,2015-04-07,3,5,5,1,0,4,4,4
PR5980,A31A-A90C,2022-04-24,3,2,3,2,0,4,5,4
PR5981,0626-7020,2022-04-24,3,5,2,1,2,4,5,5
PR5982,7EF0-2BF4,2022-04-24,4,5,3,3,1,4,4,3
PR5983,68D1-F434,2022-04-24,4,2,4,2,1,2,5,5
PR5984,1EEB-ABF7,2022-04-25,5,2,3,1,1,3,5,5
PR5985,9A9B-630B,2022-04-25,1,2,2,2,1,4,5,4
PR5986,9DB8-F763,2022-04-25,1,1,4,2,2,3,5,4
PR5987,D529-0BC2,2022-04-26,1,3,3,1,3,2,3,3
PR5988,4971-33F9,2022-04-26,4,2,2,3,0,5,4,4
PR5989,7CDB-25C4,2022-04-26,4,5,5,2,1,5,4,4
PR599,95D7-1CE9,2015-04-09,3,4,3,1,0,5,4,4
PR5990,1AC8-361F,2022-04-27,4,2,4,1,0,4,5,5
PR5991,D93A-CC98,2022-04-27,4,3,2,1,1,4,5,5
PR5992,EE63-4E57,2022-04-27,4,4,2,2,1,2,5,5
PR5993,F1BD-033D,2022-04-27,3,4,3,1,0,2,4,4
PR5994,05CD-292D,2022-04-27,5,3,4,1,2,2,4,4
PR5995,4DDB-A84D,2022-04-27,3,4,5,1,0,2,3,2
PR5996,7B96-B655,2022-04-27,4,5,2,1,1,2,4,4
PR5997,C79A-E5E1,2022-04-28,3,3,3,1,2,2,3,3
PR5998,5D73-961A,2022-04-28,3,3,2,1,1,3,5,5
PR5999,A1B4-5481,2022-04-29,5,4,3,2,0,5,4,3
PR60,1FE3-22BF,2013-02-26,3,3,2,3,0,2,4,4
PR600,B013-7D0C,2015-04-10,4,4,2,3,2,4,4,4
PR6000,D49C-096C,2022-04-29,3,3,2,2,2,2,5,5
PR6001,2F04-931F,2022-04-29,5,5,5,3,1,5,4,4
PR6002,380E-44B4,2022-04-29,5,4,2,2,3,4,3,2
PR6003,5639-70C0,2022-04-29,4,3,4,3,0,2,3,2
PR6004,327B-F6D3,2022-04-30,5,5,2,3,1,4,5,4
PR6005,B148-55FB,2022-04-30,5,2,2,3,0,3,5,5
PR6006,354B-3BC6,2022-04-30,4,3,4,2,3,2,4,3
PR6007,7BA2-EBDE,2022-04-30,4,3,3,3,0,3,5,4
PR6008,1472-9F69,2022-05-01,3,4,3,3,1,5,5,5
PR6009,59DB-8465,2022-05-01,5,5,5,1,2,3,5,4
PR601,531D-788E,2015-04-10,4,2,2,2,2,5,5,4
PR6010,D31B-BEF8,2022-05-02,5,4,5,3,0,5,4,4
PR6011,565B-C207,2022-05-02,4,3,5,1,2,5,5,4
PR6012,B90D-4BEF,2022-05-02,3,3,5,2,1,2,4,3
PR6013,13E5-2F17,2022-05-03,4,2,2,3,1,3,3,2
PR6014,ADF8-AD57,2022-05-03,5,3,4,2,2,3,3,3
PR6015,ED5D-E9D8,2022-05-03,4,3,4,1,1,4,5,4
PR6016,FB1D-5A51,2022-05-03,3,2,2,1,0,1,3,2
PR6017,FE2B-3DC7,2022-05-04,3,4,3,2,0,3,4,4
PR6018,F3D0-41D1,2022-05-04,4,3,4,3,0,5,3,3
PR6019,11AE-3E4D,2022-05-04,4,3,3,3,3,3,4,4
PR602,AEDB-BB62,2015-04-11,3,4,3,2,2,5,4,3
PR6020,2CA8-4E1B,2022-05-05,5,3,5,1,0,2,3,3
PR6021,08E4-D3D5,2022-05-05,5,4,4,3,1,3,5,5
PR6022,D2BE-E6F6,2022-05-05,4,2,3,1,3,2,3,2
PR6023,E8B6-8BAE,2022-05-06,3,5,3,1,3,3,5,4
PR6024,30CC-9AD8,2022-05-06,4,5,5,1,1,4,5,4
PR6025,291F-B604,2022-05-07,3,4,5,3,2,4,3,2
PR6026,692B-7152,2022-05-07,4,5,3,3,1,2,3,3
PR6027,5A65-768A,2022-05-07,3,2,2,2,0,2,4,3
PR6028,4657-FE18,2022-05-08,5,5,4,3,1,5,5,5
PR6029,4C41-7F73,2022-05-08,4,5,4,2,0,4,4,3
PR603,7BD4-7BFB,2015-04-11,4,2,3,1,1,4,4,4
PR6030,F573-D043,2022-05-08,4,3,2,1,0,4,3,3
PR6031,E28D-424B,2022-05-09,5,4,4,2,1,2,5,4
PR6032,28F4-8367,2022-05-09,3,5,2,1,0,2,3,2
PR6033,A848-F98B,2022-05-10,3,2,3,3,0,2,5,5
PR6034,DA4C-7F2E,2022-05-10,5,2,5,3,0,5,5,4
PR6035,F9BA-C7C8,2022-05-10,5,4,5,1,0,3,5,4
PR6036,1C87-44CB,2022-05-11,5,3,2,1,0,3,3,2
PR6037,41FE-D257,2022-05-11,3,5,3,2,0,4,5,4
PR6038,A690-3D5D,2022-05-11,4,3,2,2,1,4,3,2
PR6039,C9FF-3A25,2022-05-12,2,4,1,2,2,4,3,2
PR604,152E-8DB1,2015-04-12,3,2,2,1,2,4,3,2
PR6040,BE93-0736,2022-05-12,2,2,1,3,0,4,5,5
PR6041,BBD0-FB7D,2022-05-12,4,3,2,3,0,4,3,3
PR6042,1F0F-458C,2022-05-13,2,3,2,1,2,1,4,4
PR6043,A184-3B30,2022-05-13,3,4,3,1,1,3,3,2
PR6044,801C-89BF,2022-05-13,3,3,4,3,0,3,5,5
PR6045,C8BC-3B77,2022-05-13,5,2,4,1,0,2,4,3
PR6046,ECC7-B638,2022-05-13,3,4,2,1,0,2,3,3
PR6047,DE6C-86FC,2022-05-14,4,4,3,3,0,2,3,2
PR6048,1C57-5F2A,2022-05-14,3,4,4,1,1,4,3,3
PR6049,E676-215C,2022-05-14,3,3,4,3,1,2,3,2
PR605,1A7C-19DB,2015-04-12,3,5,5,3,1,4,5,5
PR6050,61F3-DE78,2022-05-14,3,4,2,2,2,2,5,5
PR6051,0A05-3943,2022-05-15,3,4,2,3,0,5,3,2
PR6052,9F65-F612,2022-05-15,3,2,5,1,1,4,4,3
PR6053,64D6-0D5F,2022-05-15,3,4,3,3,0,5,4,4
PR6054,26DF-1241,2022-05-15,3,2,2,1,1,5,4,4
PR6055,2BCE-F73C,2022-05-15,3,5,4,1,0,3,5,4
PR6056,6B5B-8080,2022-05-15,4,5,3,3,2,4,3,3
PR6057,3F25-EF5E,2022-05-15,3,5,5,3,1,5,5,5
PR6058,9D3C-DA45,2022-05-16,5,3,5,1,1,3,3,3
PR6059,FAD6-EAA3,2022-05-16,3,3,3,2,0,2,3,3
PR606,489B-14EC,2015-04-12,3,3,5,3,3,5,3,2
PR6060,2523-EFD4,2022-05-17,3,3,4,3,2,2,5,4
PR6061,3A20-7C3E,2022-05-17,4,5,2,3,0,2,5,4
PR6062,3CFD-6622,2022-05-17,4,4,2,2,0,4,3,2
PR6063,4D59-B831,2022-05-18,4,4,3,2,0,5,5,5
PR6064,5060-A677,2022-05-18,5,3,3,1,0,4,3,2
PR6065,A2D0-E2D2,2022-05-18,5,3,2,2,2,3,3,2
PR6066,BE54-8537,2022-05-18,3,5,5,1,1,3,3,2
PR6067,494B-7047,2022-05-18,5,4,2,3,0,2,4,4
PR6068,9461-9439,2022-05-18,5,4,5,2,1,3,4,4
PR6069,C96B-43C7,2022-05-18,5,2,5,3,2,4,4,4
PR607,52CC-3E9E,2015-04-13,5,5,4,2,0,3,4,4
PR6070,9169-FC4B,2022-05-19,3,5,3,3,1,5,3,2
PR6071,72A2-1105,2022-05-19,3,5,3,2,3,3,5,4
PR6072,E9D9-787A,2022-05-19,4,3,4,1,1,4,4,4
PR6073,00B0-F199,2022-05-20,1,3,4,3,2,2,4,4
PR6074,5988-3855,2022-05-20,2,3,4,3,1,3,4,3
PR6075,1705-0DE5,2022-05-21,1,3,1,1,2,4,4,3
PR6076,8766-F1E7,2022-05-22,3,2,4,3,2,4,4,4
PR6077,45F9-3A37,2022-05-22,1,4,1,3,0,4,4,3
PR6078,BD1B-53A3,2022-05-22,5,4,2,1,1,3,5,4
PR6079,81BE-17CD,2022-05-22,3,3,4,1,1,2,3,3
PR608,A531-8159,2015-04-13,5,4,2,2,0,3,5,5
PR6080,1B7F-73A9,2022-05-22,4,4,5,2,0,5,4,4
PR6081,3B90-B998,2022-05-22,4,4,3,1,0,2,3,3
PR6082,DF5F-5ED9,2022-05-22,1,3,4,3,1,2,5,5
PR6083,4FCD-7D65,2022-05-22,3,1,4,1,1,1,3,3
PR6084,6A09-C910,2022-05-22,4,2,3,2,0,2,3,2
PR6085,A1AB-EE7C,2022-05-22,4,3,3,3,1,5,4,4
PR6086,06DE-E772,2022-05-23,3,3,4,3,0,2,3,2
PR6087,0F83-39C1,2022-05-23,4,3,5,2,1,5,4,4
PR6088,ED49-73D3,2022-05-23,5,5,4,3,1,4,5,4
PR6089,9C24-CD7A,2022-05-24,3,2,2,1,0,4,5,4
PR609,C5C2-985F,2015-04-14,5,2,3,3,3,3,4,4
PR6090,242A-4FA0,2022-05-24,3,3,4,1,0,2,5,5
PR6091,566A-FC64,2022-05-24,4,4,1,1,3,2,5,4
PR6092,BE07-BE80,2022-05-24,1,4,4,1,2,1,3,2
PR6093,D91C-815B,2022-05-25,3,2,1,3,0,2,4,3
PR6094,29C2-1A3F,2022-05-25,4,1,2,2,0,1,3,3
PR6095,462E-03DF,2022-05-25,2,3,3,3,0,4,3,3
PR6096,2F98-E645,2022-05-26,4,2,1,3,0,1,4,3
PR6097,F469-0427,2022-05-26,2,4,4,2,0,3,3,3
PR6098,4938-402A,2022-05-26,3,4,2,3,0,3,4,3
PR6099,3E3B-681D,2022-05-26,3,4,3,3,1,3,5,4
PR61,3560-C117,2013-02-27,4,4,3,3,0,5,4,3
PR610,CDFB-6A08,2015-04-14,3,5,3,3,1,2,4,3
PR6100,0742-C802,2022-05-27,5,4,5,3,3,2,3,2
PR6101,C08F-94F9,2022-05-28,4,4,2,3,0,4,3,3
PR6102,DEBE-1622,2022-05-28,4,4,3,3,1,5,5,5
PR6103,6965-C170,2022-05-28,3,2,5,3,2,3,5,4
PR6104,7349-CCE0,2022-05-28,4,3,2,2,0,3,4,3
PR6105,8FF0-0F7A,2022-05-29,3,3,3,1,1,4,4,3
PR6106,259B-6C50,2022-05-29,4,3,2,1,3,3,4,4
PR6107,6313-8E62,2022-05-30,4,5,4,2,0,4,4,3
PR6108,F662-DEA5,2022-05-30,4,5,5,2,1,2,4,4
PR6109,76ED-1CF5,2022-05-30,4,3,3,2,2,5,4,3
PR611,5C03-1009,2015-04-14,4,2,5,1,1,4,5,4
PR6110,2FAE-9278,2022-05-30,5,4,2,3,1,5,4,3
PR6111,FC47-1953,2022-05-30,3,4,4,3,2,3,5,5
PR6112,EFA2-B2D0,2022-05-30,5,4,4,3,0,2,3,2
PR6113,B3AF-7E58,2022-05-31,3,2,2,3,0,4,3,2
PR6114,64BA-99F0,2022-05-31,4,4,5,3,0,5,4,3
PR6115,8663-3E02,2022-05-31,4,4,5,3,2,3,3,2
PR6116,F523-1135,2022-05-31,3,4,5,2,0,3,3,2
PR6117,5C87-D7BB,2022-05-31,4,5,4,1,0,3,3,3
PR6118,3A2C-ABB8,2022-06-01,4,4,4,2,0,5,4,3
PR6119,0C7B-2EA6,2022-06-02,5,3,2,3,0,4,4,4
PR612,EE91-1A9C,2015-04-15,5,2,2,1,0,5,5,5
PR6120,06E8-4FD4,2022-06-03,5,3,5,2,1,3,3,3
PR6121,9D7B-9B37,2022-06-04,3,2,5,2,0,5,3,3
PR6122,BBE1-D4A5,2022-06-04,4,3,4,1,2,3,3,3
PR6123,DDBF-9C79,2022-06-05,1,2,3,1,2,2,4,4
PR6124,6CAD-47F0,2022-06-05,1,2,2,3,1,3,3,2
PR6125,CD4D-7BBA,2022-06-05,3,1,4,2,0,2,4,3
PR6126,AFE1-76D3,2022-06-05,3,2,5,3,0,3,5,5
PR6127,F72A-48DD,2022-06-05,3,3,2,1,1,3,4,3
PR6128,A072-D80B,2022-06-05,3,5,3,3,2,5,3,2
PR6129,D3F6-A313,2022-06-06,3,2,3,3,2,4,4,4
PR613,7CFC-C4DA,2015-04-15,3,5,2,3,1,2,4,3
PR6130,2B70-5A31,2022-06-06,4,5,3,3,1,3,4,3
PR6131,E8D3-CABA,2022-06-06,3,4,3,2,3,4,5,5
PR6132,F60C-4888,2022-06-07,3,3,4,1,1,3,4,3
PR6133,0EA5-3A95,2022-06-07,2,2,4,3,1,3,3,2
PR6134,48B9-8A61,2022-06-07,4,1,4,3,1,3,5,5
PR6135,801E-9D0E,2022-06-07,4,4,4,2,1,2,3,3
PR6136,B785-D8F8,2022-06-08,5,2,4,3,1,5,4,3
PR6137,D584-4E31,2022-06-08,5,4,5,2,1,5,4,3
PR6138,D8F6-DED3,2022-06-08,4,2,3,3,0,4,3,2
PR6139,8A40-C85A,2022-06-09,4,4,5,2,0,3,3,2
PR614,CF2F-8CA3,2015-04-15,4,2,5,2,0,2,5,5
PR6140,19C3-DAE4,2022-06-09,4,3,3,3,1,3,4,4
PR6141,3C73-12A0,2022-06-09,5,2,5,3,2,4,4,4
PR6142,DC67-3B66,2022-06-10,4,3,4,2,0,5,5,4
PR6143,76FD-F574,2022-06-10,3,5,3,3,2,4,5,5
PR6144,E81C-A653,2022-06-11,5,5,3,1,1,5,3,3
PR6145,DFDC-286C,2022-06-12,4,2,2,1,1,3,3,3
PR6146,3E42-57C8,2022-06-13,3,4,5,1,0,2,3,2
PR6147,E9B9-3944,2022-06-13,2,2,2,3,0,4,3,2
PR6148,A91B-7DC5,2022-06-13,1,2,2,3,2,3,3,2
PR6149,B967-D6D3,2022-06-13,2,4,3,3,3,3,4,3
PR615,7A98-768E,2015-04-17,4,4,3,1,2,4,4,3
PR6150,648E-FE5F,2022-06-13,4,5,3,2,3,2,5,5
PR6151,217C-7180,2022-06-13,5,2,5,1,0,5,3,3
PR6152,5416-F925,2022-06-14,5,5,5,2,3,4,5,5
PR6153,07C3-7429,2022-06-14,5,3,3,1,0,3,3,2
PR6154,16B6-9C29,2022-06-14,5,5,2,1,0,4,3,2
PR6155,D4BE-786C,2022-06-14,4,2,5,2,0,2,5,4
PR6156,AB5F-244C,2022-06-15,1,1,3,1,3,4,3,2
